crash_id,check_id,check_name,check_category,issue_severity,check_status,issue_description,reporting_impact,recommended_action,crash_year,crash_financial_year,crash_severity,fatal_count,serious_injury_count,minor_injury_count,region,tla_id,tla_name,area_unit_id,meshblock_id,crash_location_1,crash_location_2
471571,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2015/2016,Non-Injury Crash,0,0,0,,23,Tauranga City,536821,1204300,SH 2,TAURANGA HARBOUR BR E
471580,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Non-Injury Crash,0,0,0,,76,Auckland,507900,304000,ESMONDE ROAD,FRED THOMAS DRIVE
472058,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,SH 1N,STAFFORD OFF NBD
472963,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2015/2016,Minor Crash,0,0,1,,76,Auckland,515202,423600,SH 1N,CURRAN ON NBD
478432,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2015/2016,Minor Crash,0,0,1,,11,Thames-Coromandel District,533501,1048700,SH 25,TARARU CREEK ROAD
480615,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2015/2016,Non-Injury Crash,0,0,0,,44,Porirua City,572200,2071201,SH 58,SPINNAKER DRIVE
481424,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Minor Crash,0,0,5,,76,Auckland,508020,325402,ESMONDE ROAD,BARRYS POINT ROAD
488855,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2015/2016,Minor Crash,0,0,1,,1,Far North District,500208,2305,Z BEACH 90 MILE BEACH,WEST COAST ROAD
488863,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2015/2016,Minor Crash,0,0,1,,76,Auckland,521301,808701,SH 1N,SLIPPERY CK BR
491478,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,SH 1N,SHELLY OFF SBD
498251,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Minor Crash,0,0,2,,76,Auckland,509800,359300,SH 1N,STAFFORD OFF NBD
506230,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2015/2016,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,SH 1N,TOP OF HARBOUR BRIDGE
507477,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Minor Crash,0,0,1,,76,Auckland,507900,304000,ESMONDE ROAD,FRED THOMAS DRIVE
508494,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2015/2016,Non-Injury Crash,0,0,0,,23,Tauranga City,538202,1162800,SH 2,MIRRIELEES ON EBD
509023,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2015/2016,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,CURRAN ON NBD
511613,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2015/2016,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,SHELLY OFF SBD
511716,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2015/2016,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,TOP OF HARBOUR BRIDGE
519674,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Non-Injury Crash,0,0,0,,76,Auckland,507900,304000,ESMONDE ROAD,FRED THOMAS DRIVE
521880,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2015/2016,Non-Injury Crash,0,0,0,,76,Auckland,525540,806204,SH 1N,BEACH OBR
525074,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2015/2016,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,HARBOUR BR S
525368,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Non-Injury Crash,0,0,0,,76,Auckland,507900,304000,ESMONDE ROAD,ESMONDE ON SBD
525866,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2015/2016,Non-Injury Crash,0,0,0,,76,Auckland,507900,304200,ESMONDE ROAD,BARRYS POINT ROAD
529829,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,SHELLY OFF SBD
536381,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Minor Crash,0,0,1,,76,Auckland,519820,602503,SH 20,RIMU ON NBD
536762,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,CURRAN ON NBD
540065,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Minor Crash,0,0,1,,76,Auckland,509800,359300,SH 1N,TOP OF HARBOUR BRIDGE
541624,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Minor Crash,0,0,2,,23,Tauranga City,538302,1180100,WELCOME BAY ROAD,WAITAHA ROAD
542452,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2015/2016,Non-Injury Crash,0,0,0,,76,Auckland,507900,304000,ESMONDE ROAD,FRED THOMAS DRIVE
545440,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Non-Injury Crash,0,0,0,,76,Auckland,523912,767804,SH 1N,HINGAIA ROAD
547490,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Non-Injury Crash,0,0,0,,23,Tauranga City,536821,1204300,SH 2,TASMAN QUAY
548114,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2015/2016,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,SHELLY OFF SBD
548768,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Non-Injury Crash,0,0,0,,76,Auckland,507900,304200,ESMONDE ROAD,BARRYS POINT ROAD
549245,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Minor Crash,0,0,2,,76,Auckland,522920,683000,PAKURANGA ROAD,KERSWILL PLACE
551102,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,CURRAN ON NBD
552098,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2015/2016,Minor Crash,0,0,1,,23,Tauranga City,536821,1204300,SH 2,TAURANGA BRIDGE MARINA
552108,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Non-Injury Crash,0,0,0,,76,Auckland,513301,230200,SH 16,LINCOLN OFF EBD
555571,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Non-Injury Crash,0,0,0,,76,Auckland,523912,767804,SH 1N,WALTER STREVENS OBR
558130,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2015/2016,Minor Crash,0,0,1,,76,Auckland,512402,253700,SH 16,TE ATATU OFF EBD
563638,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2015/2016,Serious Crash,0,1,0,,76,Auckland,507900,304000,ESMONDE ROAD,ACCESS ROAD
563656,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Minor Crash,0,0,2,,76,Auckland,509800,359300,SH 1N,SHELLY BEACH OBR
564527,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Non-Injury Crash,0,0,0,,76,Auckland,521201,806604,SH 1N,WALTER STREVENS OBR
567894,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2015/2016,Minor Crash,0,0,1,,76,Auckland,515202,423600,SH 1N,HARBOUR BR S
569998,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2015/2016,Serious Crash,0,1,0,,42,Horowhenua District,563600,1859901,Z WAITARERE BEACH,WAITARERE BEACH ROQAD
571828,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Non-Injury Crash,0,0,0,,76,Auckland,521201,806601,HINGAIA ROAD,HINGAIA BR
572869,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Non-Injury Crash,0,0,0,,3,Kaipara District,505021,133704,MOLESWORTH DRIVE,SUNLEA LANE
572949,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Non-Injury Crash,0,0,0,,76,Auckland,509100,181400,SH 18,TAUHINU OFF EBD
573119,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2015/2016,Minor Crash,0,0,1,,23,Tauranga City,538202,1162800,SH 2,MIRRIELEES OFF WBD
573231,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2015/2016,Non-Injury Crash,0,0,0,,23,Tauranga City,538202,1162800,SH 2,TAURANGA HARBOUR BR
573820,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,SH 1N,TOP OF HARBOUR BRIDGE
574384,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2015,2014/2015,Minor Crash,0,0,1,,76,Auckland,515202,423600,SH 1N,SHELLY OFF SBD
